keyword_id,canonical_keyword,variations,cell,segment,factor,occupation_group,best_stage,national_zero_months,regional_final_tier,active_v25,recommended_action
TU045,ค่าไฟแพง ร้านค้า,ค่าไฟแพง ร้านค้า | ร้านค้า ค่าไฟแพง,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,59,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU046,ค่าน้ำแพง ร้านค้า,ค่าน้ำแพง ร้านค้า | ร้านค้า ค่าน้ำแพง,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU047,ของสดแพง ขายอาหาร,ของสดแพง ขายอาหาร | ขายอาหาร ของสดแพง,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,59,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU048,ราคาของขึ้น ขายของ,ขายของ ราคาของขึ้น | ราคาของขึ้น ขายของ,TU,Informal-Traditional,Push,Informal-Vendor,active_v25,0,T3,Y,ใช้ได้แล้วใน Interactive v25
TU049,ต้นทุนร้านค้าแพง,ต้นทุนร้านค้าแพง | ร้านค้า ต้นทุนแพง,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU050,กำไรน้อย ร้านค้า,กำไรน้อย ร้านค้า | ร้านค้า กำไรน้อย,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,59,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU051,สินค้าค้างสต๊อก,ของค้างสต๊อก | สินค้าค้างสต๊อก,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,58,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU052,ของเหลือขายไม่หมด,ของเหลือขายไม่หมด | ขายของเหลือเยอะ,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,59,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU053,ภาษีร้านค้า,ภาษีร้านค้า | ร้านค้าเสียภาษี,TU,Informal-Traditional,Push,Informal-Vendor,national_pass,0,Archive,N,Archive จาก region/tier review
TU054,ร้านอาหาร ต้นทุนสูง,ต้นทุนร้านอาหารสูง | ร้านอาหาร ต้นทุนสูง,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU055,วัตถุดิบแพง ร้านอาหาร,ร้านอาหาร วัตถุดิบแพง | วัตถุดิบแพง ร้านอาหาร,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU056,ค่าแก๊สแพง ร้านอาหาร,ค่าแก๊สแพง ร้านอาหาร | ร้านอาหาร ค่าแก๊สแพง,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU057,ค่าเช่าร้านแพง,ค่าเช่าร้านแพง | ร้านค่าเช่าแพง,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,60,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU058,ค่าเช่าแผงแพง,ค่าเช่าแผงตลาดแพง | ค่าเช่าแผงแพง,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,61,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU059,ลูกค้าน้อย ร้านค้า,ร้านค้า ลูกค้าน้อย | ลูกค้าน้อย ร้านค้า,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,61,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU060,ยอดขายตก ร้านค้า,ยอดขายตก ร้านค้า | ร้านค้า ยอดขายตก,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,61,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU061,ของแพงขายยาก,ของแพง ขายยาก | ของแพงขายยาก,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,61,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU062,ขายของได้น้อย,ขายของได้น้อย | ขายได้น้อย,TU,Informal-Traditional,Push,Informal-Vendor,active_v25,0,Archive,Y,ใช้ได้แล้วใน Interactive v25
TU063,หนี้นอกระบบ แม่ค้า,หนี้นอกระบบ แม่ค้า | แม่ค้า หนี้นอกระบบ,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,61,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU064,จ่ายค่าเช่าร้านไม่ไหว,ค่าเช่าร้านไม่ไหว | จ่ายค่าเช่าร้านไม่ไหว,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,61,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU065,เศรษฐกิจไม่ดี ค้าขาย,ค้าขาย เศรษฐกิจไม่ดี | เศรษฐกิจไม่ดี ค้าขาย,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,55,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU066,ค่าเช่าตลาดแพง,ค่าเช่าตลาดแพง | ตลาดค่าเช่าแพง,TU,Informal-Traditional,Push,Informal-Vendor,WEAK,61,,N,มี National data แต่สัญญาณอ่อน ใช้เป็น context หรือรอคำแทน
TU067,เซ้งร้าน,เซ้งกิจการ | เซ้งร้าน,TU,Informal-Traditional,Push,Informal-Vendor,active_v25,0,T3,Y,ใช้ได้แล้วใน Interactive v25
TU068,ปิดร้าน,ปิดร้าน | ปิดร้านถาวร,TU,Informal-Traditional,Push,Informal-Vendor,active_v25,0,T1,Y,ใช้ได้แล้วใน Interactive v25
TU069,เลิกกิจการ,เลิก กิจการ | เลิกกิจการ,TU,Informal-Traditional,Push,Informal-Vendor,active_v25,0,T3,Y,ใช้ได้แล้วใน Interactive v25
TU070,ขายกิจการ,ขาย กิจการ | ขายกิจการ,TU,Informal-Traditional,Push,Informal-Vendor,active_v25,0,T2,Y,ใช้ได้แล้วใน Interactive v25
